parish,county,from_year,to_year,comments,district,source_url
Holy Trinity Minories,Middlesex,1837,1889,Abolished 1.10.1895 and added to the parish of Whitechapel.,Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
Mile End New Town,Middlesex,1837,1889,"Abolished 1.4.1921 and added to the parish of Whitechapel. 
    See also Table 2, notes (a) and (b).",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
Norton Folgate,Middlesex,1837,1889,"Abolished 1.4.1921 and added to the parish of Whitechapel. 
    See also Table 2, notes (d) and (e).",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
Old Artillery Ground,Middlesex,1837,1889,Abolished 1.4.1921 and added to the parish of Whitechapel.,Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
Old Tower Without,Middlesex,1837,1889,"Abolished 1.10.1895 and added to the parish of St. Botolph 
    Without Aldgate.",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
Spitalfields,Middlesex,1837,1889,"Abolished 1.4.1921 and added to the parish of Whitechapel. 
    See also Table 2, note (b).",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
St. Botolph Without Aldgate,Middlesex,1837,1889,"Also listed as the Liberty of East Smithfield. Abolished 1.4.1921 
    and added to the parish of Whitechapel.",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
St. Katherine by the Tower,Middlesex,1837,1889,"Abolished 1.10.1895 and added to the parish of St. Botolph 
    Without Aldgate.",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
Tower of London,Middlesex,1837,1889,"Abolished 15.6.1901 and added to the parish of St. Botolph 
    Without Aldgate.",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
Whitechapel,Middlesex,1837,1889,"See Table 2, notes (a), (b), (c) and (f).",Whitechapel,http://www.ukbmd.org.uk/reg/districts/whitechapel.html
